,date,link,title,length,transcribed
112,2011/01/19,https://www.youtube.com/watch?v=9_b_hI4NwpI,うんこちゃん『OP・ED２』【2011/01/19】,1775.0,-1
113,2011/01/19,https://www.youtube.com/watch?v=fmIhivGq3EM,うんこちゃん『OP・ED3』【2011/01/19】,1613.0,-1
114,2011/01/20,https://www.youtube.com/watch?v=-ZATfQV6iJs,うんこちゃん『26』【2011/01/20】,533.0,-1
115,2011/01/20,https://www.youtube.com/watch?v=x62moFj-lQA,うんこちゃん『27』【2011/01/20】,1796.0,-1
116,2011/01/20,https://www.youtube.com/watch?v=o7AAgEeFIP8,うんこちゃん『28』【2011/01/20】,1759.0,-1
117,2011/01/20,https://www.youtube.com/watch?v=7Nabc_2OjmA,うんこちゃん『29』【2011/01/20】,1704.0,-1
118,2011/01/21,https://www.youtube.com/watch?v=mMNCgeaYd_U,うんこちゃん『ブラック企業での正しい生き方 ～その１～』【2011/01/21】,1706.0,-1
119,2011/01/22,https://www.youtube.com/watch?v=zJPylRhPx5o,うんこちゃん『31』【2011/01/22】,1728.0,-1
120,2011/01/23,https://www.youtube.com/watch?v=dLFKNUBUFvE,うんこちゃん『32』【2011/01/23】,1790.0,-1
121,2011/01/23,https://www.youtube.com/watch?v=gVeSLcwdfWo,うんこちゃん『33』【2011/01/23】,1798.0,-1
122,2011/01/24,https://www.youtube.com/watch?v=36pVrR3_MNQ,うんこちゃん『34』【2011/01/24】,1783.0,4
123,2011/01/24,https://www.youtube.com/watch?v=TI2TjPoOm1E,うんこちゃん『35』【2011/01/24】,1801.0,-1
124,2011/01/25,https://www.youtube.com/watch?v=D5Vm-TAiXy0,うんこちゃん『38』【2011/01/25】,1564.0,-1
125,2011/01/25,https://www.youtube.com/watch?v=DK3YQRM_t-8,うんこちゃん『小原裕貴が大根役者だった件について』【2011/01/25】,1691.0,-1
126,2011/01/26,https://www.youtube.com/watch?v=_tnWOPTKexY,うんこちゃん『オールナイトウッポン12月』1/2【2011/01/26】,1452.0,-1
127,2011/01/26,https://www.youtube.com/watch?v=GoE5EqTlmxs,うんこちゃん『オールナイトウッポン12月』2/2【2011/01/26】,1798.0,-1
128,2011/01/26,https://www.youtube.com/watch?v=SfYbtr2Cdes,うんこちゃん『1』【2011/01/26】,3595.0,-1
129,2011/01/27,https://www.youtube.com/watch?v=pvbuu9td-JY,うんこちゃん『2』【2011/01/27】,1796.0,4
130,2011/01/28,https://www.youtube.com/watch?v=Pv3dMGyN9TI,よっちゃん×うんこちゃん『お話』1枠目【2011/01/28】,1799.0,-1
131,2011/01/28,https://www.youtube.com/watch?v=99BxfLCn1OA,よっちゃん×うんこちゃん『さ』2枠目【2011/01/28】,1798.0,-1
132,2011/01/28,https://www.youtube.com/watch?v=2-dLwMrJ6lY,よっちゃん×うんこちゃん『さ』3枠目【2011/01/28】,1795.0,-1
133,2011/01/28,https://www.youtube.com/watch?v=Cfs03Y6BKWE,うんこちゃん『3』【2011/01/28】,3344.0,4
134,2011/01/28,https://www.youtube.com/watch?v=Ff-Wzl0pzOE,うんこちゃん『4』【2011/01/28】,3584.0,-1
135,2011/01/29,https://www.youtube.com/watch?v=WPwYh8OjBRE,うんこちゃん×よっちゃん×布団ちゃん『あｓｄ』1枠目【2011/01/29】,1800.0,-1
136,2011/01/29,https://www.youtube.com/watch?v=n7noyMB3rIk,うんこちゃん×よっちゃん×布団ちゃん『ｓｄ』2枠目【2011/01/29】,1795.0,-1
137,2011/01/29,https://www.youtube.com/watch?v=Fouo6Js6RsQ,うんこちゃん×よっちゃん×布団ちゃん『あｓｄ』3枠目【2011/01/29】,1801.0,4
138,2011/01/29,https://www.youtube.com/watch?v=eBXHiYK4eMs,よっちゃん×視聴者×時々うんこちゃん『ｗｓ』4枠目【2011/01/29】,1797.0,-1
139,2011/01/29,https://www.youtube.com/watch?v=wwEM_gD6v1w,うんこちゃん『5』【2011/01/29】,2681.0,-1
140,2011/01/30,https://www.youtube.com/watch?v=ReTUU2tksdc,泥酔よっちゃん×一瞬うんこちゃん『さち』【2011/01/30】,1690.0,4
141,2011/01/31,https://www.youtube.com/watch?v=Br8BsLGn6DI,うんこちゃん『6』【2011/01/31】,1540.0,-1
142,2011/01/31,https://www.youtube.com/watch?v=4EBIpRmNPgs,うんこちゃん『7』【2011/01/31】,2121.0,-1
143,2011/01/31,https://www.youtube.com/watch?v=QvBh1bbrN_c,うんこちゃん『CM』(規制回避版)【2011/01/31】,2919.0,-1
144,2011/02/01,https://www.youtube.com/watch?v=pWIymG-J6jY,うんこちゃん『9』【2011/02/01】,1794.0,-1
145,2011/02/01,https://www.youtube.com/watch?v=Y1QvyjWQ9nc,うんこちゃん『10』【2011/02/01】,1705.0,4
